sid,school_year,grade_level,frpl
18784,2007,7,R
18785,2002,3,F
18785,2003,4,F
18785,2004,5,F
18785,2005,6,R
18785,2006,7,F
18785,2007,8,F
18786,2007,7,F
18787,2004,4,N
18787,2005,5,N
18787,2006,6,N
18787,2007,7,R
18788,2003,3,F
18788,2004,4,N
18788,2005,5,N
18788,2006,6,N
18790,2004,3,N
18790,2005,4,N
18791,2004,3,F
18791,2005,4,F
18791,2006,5,R
18791,2007,6,F
18792,2006,6,R
18793,2005,3,F
18793,2006,4,F
18793,2007,5,F
18795,2005,3,F
18795,2006,4,F
18795,2007,5,R
18796,2006,3,F
18796,2007,4,R
18797,2006,4,N
18797,2007,5,F
18799,2007,3,F
18800,2007,3,F
18801,2007,3,F
18804,2001,12,R
18805,2002,10,F
18806,2001,11,N
18806,2002,11,N
18807,2001,11,F
18807,2002,12,F
18808,2001,10,F
18808,2002,11,F
18808,2003,12,F
18810,2001,9,N
18810,2002,10,N
18810,2003,11,N
18811,2001,9,N
18811,2002,10,F
18812,2003,12,N
18813,2001,8,N
18813,2002,9,R
18813,2003,10,R
18813,2004,11,F
18813,2005,12,F
18814,2001,8,F
18814,2002,9,F
18814,2003,10,F
18814,2004,11,F
18814,2005,12,F
18815,2001,8,F
18815,2002,9,N
18815,2003,10,N
18815,2004,11,F
18815,2005,12,N
18817,2001,7,F
18817,2004,11,F
18818,2001,7,F
18818,2002,8,F
18818,2003,9,R
18818,2004,10,F
18818,2006,11,F
18819,2001,7,F
18819,2002,8,F
18819,2003,9,N
18820,2004,10,F
18820,2005,12,F
18822,2001,7,F
18822,2002,8,F
18822,2003,9,F
18822,2004,10,F
18822,2005,11,F
18822,2006,11,R
18823,2001,6,R
18823,2002,7,F
18823,2003,8,F
18823,2004,9,F
18823,2005,10,N
18823,2006,11,N
18823,2007,12,R
18824,2001,6,N
18824,2002,7,N
18824,2003,8,N
18824,2004,9,N
18825,2001,5,F
18825,2002,6,R
18825,2003,7,F
18825,2004,8,F
18825,2005,9,F
18825,2006,10,R
18825,2007,11,R
18826,2001,5,F
18826,2002,6,F
18826,2003,7,F
18826,2004,8,R
18826,2005,9,N
18826,2006,10,N
18826,2007,11,F
18828,2001,4,F
18828,2002,5,F
18828,2003,6,F
18828,2004,7,F
18828,2005,8,F
18828,2006,9,R
18828,2007,10,F
18829,2001,4,F
18829,2002,5,F
18829,2007,10,N
18830,2001,4,N
18830,2002,5,F
18830,2003,6,F
18830,2004,7,N
18831,2001,4,R
18831,2002,5,F
18831,2003,6,F
18831,2004,7,R
18831,2005,8,F
18831,2006,9,F
18831,2007,10,R
18833,2001,3,R
18834,2001,3,F
18834,2002,4,F
18834,2003,5,F
18834,2004,6,R
18834,2005,7,R
18834,2006,8,F
18834,2007,9,F
18835,2001,3,F
18835,2002,4,R
18835,2003,5,F
18835,2004,6,F
18835,2005,7,F
18835,2006,8,F
18835,2007,9,N
18837,2002,3,F
18837,2003,4,F
18837,2004,5,F
18837,2005,6,F
18838,2002,3,F
18838,2003,4,F
18838,2004,5,R
18838,2005,6,R
18838,2006,7,F
18838,2007,8,F
18839,2002,3,R
18841,2006,6,N
18841,2007,7,F
18842,2003,3,F
18843,2006,7,N
18844,2005,5,F
18844,2006,6,N
18846,2004,3,R
18846,2005,4,R
18846,2006,5,F
18846,2007,6,R
18847,2004,3,F
18847,2005,4,F
18847,2006,5,N
18847,2007,6,F
18848,2004,3,F
18850,2005,3,F
18850,2006,4,F
18850,2007,5,F
18851,2005,3,N
18851,2006,4,R
18851,2007,5,F
18852,2006,3,R
18852,2007,4,R
18853,2006,3,F
18853,2007,4,R
18854,2007,3,F
18855,2007,3,F
18856,2006,3,R
18856,2007,4,F
18857,2007,3,F
18861,2001,11,N
18861,2002,12,F
18862,2001,11,F
18862,2002,12,F
18863,2001,10,R
18863,2002,11,F
18863,2003,12,R
18864,2001,11,F
18864,2002,12,F
18865,2001,10,R
18866,2001,9,N
18866,2003,11,N
18866,2004,11,N
18868,2001,8,R
18868,2002,9,N
18868,2003,10,N
18868,2004,11,N
18869,2001,9,N
18869,2002,10,R
18869,2003,11,F
18869,2004,12,N
18870,2001,8,R
18870,2002,9,F
18870,2003,10,F
18870,2004,11,F
18870,2005,12,F
18871,2002,10,F
18871,2003,11,N
18871,2004,11,N
18871,2005,12,N
18872,2001,8,R
18872,2002,9,F
18872,2003,10,F
18872,2004,11,F
18872,2005,12,F
18873,2001,8,N
18873,2002,9,F
18873,2003,10,F
18875,2001,7,N
18875,2002,8,N
18875,2003,9,R
18875,2004,10,N
18875,2005,11,N
18875,2006,12,N
18876,2001,7,F
18876,2002,8,F
18876,2003,9,R
18876,2004,10,N
18876,2005,11,F
18876,2006,12,F
18877,2001,7,F
18877,2002,8,F
18877,2003,9,F
18878,2006,12,F
18879,2001,6,F
18879,2002,7,F
18879,2003,8,F
18879,2004,9,F
18879,2005,10,R
18879,2006,10,F
18879,2007,11,F
18881,2001,6,N
18881,2002,7,N
18881,2005,10,F
18881,2006,11,F
18882,2001,5,F
18882,2002,6,F
18882,2003,7,F
18882,2004,8,F
18882,2005,9,F
18882,2006,10,F
18882,2007,11,F
18883,2001,5,F
18883,2002,6,F
18883,2003,7,N
18883,2005,9,R
18883,2006,10,F
18884,2001,5,F
18884,2002,6,F
18884,2003,7,F
18884,2004,8,F
18884,2005,9,F
18884,2006,10,F
18884,2007,10,F
18885,2001,5,R
18885,2002,6,F
18885,2003,7,F
18885,2004,8,F
18887,2001,4,N
18888,2002,5,N
18888,2003,6,F
18888,2004,7,R
18888,2005,8,N
18888,2006,9,N
18888,2007,10,N
18889,2001,4,F
18889,2002,5,F
18889,2003,6,F
18889,2004,7,F
18889,2005,8,N
18889,2006,9,N
18889,2007,10,N
18890,2007,10,N
18891,2001,3,F
18891,2002,4,F
18891,2003,5,R
18891,2004,6,N
18891,2005,7,F
18891,2006,8,N
18892,2001,3,N
18892,2002,4,N
18894,2006,8,R
18894,2007,9,F
18895,2002,3,R
18895,2003,4,F
18895,2004,5,F
18895,2005,6,F
18895,2006,7,R
18895,2007,8,F
18896,2002,3,R
18896,2003,4,N
18896,2004,5,N
18896,2005,6,N
18896,2006,7,F
18896,2007,8,F
18898,2002,3,N
18898,2003,4,N
18898,2004,5,N
18898,2005,6,N
18899,2006,7,F
18899,2007,8,N
18900,2003,3,F
18900,2004,4,F
18900,2005,5,F
18900,2006,6,F
18900,2007,7,F
18901,2003,3,F
18901,2004,4,F
18901,2005,5,F
18901,2006,6,F
18901,2007,7,R
18903,2005,4,R
18903,2006,5,R
18903,2007,6,F
18904,2006,5,R
18904,2007,6,F
18905,2004,3,N
18906,2005,3,R
18906,2006,4,F
18906,2007,5,F
18907,2005,3,N
18907,2006,4,N
18907,2007,5,N
18908,2006,3,F
18909,2007,4,F
18910,2006,3,R
18910,2007,4,F
18911,2007,3,N
18915,2001,12,F
18916,2001,12,F
18917,2001,10,F
18917,2002,12,F
18918,2001,11,F
18920,2001,10,F
18921,2001,9,N
18921,2003,9,N
18922,2001,9,N
18923,2001,9,R
18923,2002,10,N
18923,2003,11,N
18923,2004,12,F
18924,2001,9,N
18924,2002,10,N
18924,2003,11,N
18924,2004,12,N
18925,2001,8,F
18925,2002,9,F
18925,2003,10,R
18925,2004,11,F
18925,2005,12,F
18927,2001,8,F
18927,2002,9,F
18928,2001,8,F
18928,2002,9,R
18928,2003,10,F
18929,2001,7,F
18929,2002,8,F
18929,2003,9,N
18929,2004,10,R
18929,2005,11,R
18929,2006,12,R
18930,2003,8,F
18930,2004,9,F
18930,2005,10,N
18930,2006,10,N
18931,2001,7,N
18932,2003,9,F
18934,2001,6,F
18934,2002,7,F
18934,2003,8,R
18934,2004,9,R
18934,2005,10,F
18934,2006,11,N
18934,2007,12,N
18935,2002,7,R
18935,2005,10,R
18935,2006,10,F
18935,2007,10,F
18936,2001,5,R
18936,2003,7,R
18936,2004,8,R
18936,2005,9,N
18936,2006,10,F
18936,2007,11,N
18938,2001,5,F
18938,2002,6,F
18939,2001,5,F
18940,2002,5,R
18942,2001,4,F
18942,2002,5,F
18942,2003,6,F
18942,2004,7,R
18942,2005,8,F
18942,2006,9,F
18942,2007,9,N
18943,2001,4,R
18943,2002,5,F
18943,2003,6,F
18943,2004,7,F
18943,2005,8,N
18943,2006,9,F
18943,2007,10,F
18944,2001,3,F
18944,2002,4,F
18945,2001,4,N
18945,2002,5,N
18945,2003,6,N
18945,2004,7,N
18945,2005,8,N
18945,2006,9,N
18945,2007,10,R
18946,2001,3,R
18946,2002,4,R
18947,2001,3,F
18947,2002,4,F
18947,2003,5,N
18947,2004,6,N
18947,2005,7,F
18947,2006,8,F
18948,2002,3,F
18948,2003,4,F
18948,2004,5,F
18948,2005,6,N
18948,2006,7,F
18948,2007,8,F
18950,2002,3,R
18950,2003,4,F
18950,2004,5,F
18950,2005,6,F
18950,2006,7,F
18950,2007,8,F
18951,2002,3,F
18951,2003,4,F
18951,2004,5,R
18952,2003,3,N
18952,2004,4,N
18952,2005,5,N
18952,2006,6,N
18952,2007,7,N
18953,2003,3,F
18953,2004,4,R
18953,2005,5,F
18953,2006,6,N
18953,2007,7,F
18955,2004,3,F
18955,2005,4,F
18955,2006,5,F
18955,2007,6,R
18956,2004,3,R
18956,2005,4,F
18956,2006,5,F
18956,2007,6,F
18957,2005,3,N
18957,2006,4,F
18957,2007,5,F
18958,2005,3,N
18958,2006,4,N
18958,2007,5,N
18959,2005,3,N
18959,2006,4,N
18959,2007,5,N
18961,2006,3,F
18961,2007,4,F
18962,2005,3,N
18962,2006,4,N
18962,2007,5,N
18963,2007,3,N
18964,2007,3,F
18965,2007,3,F
18967,2001,12,N
18968,2001,12,F
18969,2001,10,N
18969,2002,11,F
18969,2003,11,N
18969,2004,12,F
18971,2001,10,R
18971,2002,11,F
18971,2003,12,R
18972,2001,10,N
18972,2002,11,F
18972,2003,12,N
18972,2004,12,F
18973,2001,9,F
18973,2002,10,F
18973,2003,10,F
18974,2004,10,F
18975,2002,10,F
18976,2001,9,N
18976,2002,10,N
18976,2003,10,N
18976,2004,10,N
18978,2002,9,F
18978,2003,10,F
18978,2004,11,N
18978,2005,12,N
18979,2003,10,R
18979,2004,11,R
18980,2001,8,F
18980,2002,9,F
18980,2003,10,N
18980,2004,11,F
18980,2005,12,R
18981,2002,9,N
18981,2003,10,N
18981,2004,11,N
18981,2005,12,N
18983,2005,11,N
18983,2006,12,R
18984,2001,7,R
18984,2002,8,F
18984,2003,9,F
18984,2004,10,F
18985,2001,6,F
18985,2002,7,F
18985,2003,8,F
18985,2004,9,F
18985,2005,10,F
18985,2006,11,F
18985,2007,12,F
18986,2001,6,F
18986,2002,7,F
18986,2003,8,F
18986,2004,9,N
18986,2005,10,F
18986,2006,11,N
18986,2007,12,N
18987,2003,8,F
18987,2004,9,F
18987,2005,10,F
18987,2006,11,F
18987,2007,12,F
18989,2003,8,R
18989,2004,9,R
18989,2005,10,F
18989,2006,11,F
18989,2007,12,F
18990,2001,5,R
18990,2002,6,R
18990,2003,7,F
18990,2004,8,F
18990,2005,9,F
18990,2006,10,F
18990,2007,11,N
18991,2001,5,F
18992,2001,5,F
18992,2002,6,R
18993,2001,5,F
18993,2002,6,F
18993,2003,7,F
18993,2004,8,F
18994,2005,10,N
18996,2002,5,N
18996,2003,6,N
18996,2004,7,N
18996,2005,8,N
18996,2006,9,N
18997,2001,4,F
18997,2002,5,F
18997,2003,6,F
18997,2004,7,R
18997,2005,8,F
18997,2007,10,F
18998,2003,5,F
18998,2004,6,F
18998,2005,7,F
18999,2001,3,F
18999,2002,4,F
18999,2003,5,F
18999,2004,6,F
18999,2005,7,F
18999,2006,8,F
18999,2007,9,R
19001,2001,3,R
19001,2002,3,F
19001,2003,4,R
19001,2004,5,F
19001,2005,6,F
19001,2006,7,N
19001,2007,8,R
19002,2001,3,F
19002,2002,4,F
19002,2003,5,R
19002,2004,6,F
19002,2005,7,F
19002,2006,8,N
19002,2007,9,F
19003,2003,3,F
19003,2004,4,R
19003,2005,5,F
19003,2006,6,N
19003,2007,7,N
19004,2002,3,R
19004,2006,7,R
19004,2007,8,F
19006,2003,3,F
19006,2004,4,R
19007,2003,3,F
19007,2004,4,F
19007,2005,5,F
19007,2006,6,F
19007,2007,7,F
19008,2006,6,N
19009,2005,3,F
19009,2006,4,N
19009,2007,5,R
19010,2004,3,N
19010,2005,4,N
19010,2006,5,N
19010,2007,6,N
19012,2005,3,F
19012,2006,4,F
19012,2007,5,F
19013,2005,3,F
19013,2006,4,F
19013,2007,5,F
19014,2005,3,F
19014,2006,4,F
19014,2007,5,F
19015,2005,3,F
19015,2006,4,F
19015,2007,5,F
19017,2006,3,F
19017,2007,4,F
19018,2006,3,N
19018,2007,4,N
19019,2007,4,N
19020,2007,3,F
19021,2007,3,F
19025,2002,11,N
19026,2001,11,N
19026,2002,12,N
19027,2001,11,F
19027,2002,12,F
19029,2001,10,F
19029,2002,11,F
19029,2003,12,F
19030,2003,12,N
19031,2001,9,R
19032,2001,9,R
19032,2002,10,F
19032,2003,11,R
19033,2001,9,F
19033,2002,10,F
19035,2001,8,F
19035,2002,9,F
19035,2004,11,F
19035,2005,12,F
19036,2001,8,F
19036,2002,9,F
19036,2003,10,F
19036,2004,11,F
19036,2005,12,N
19037,2001,7,R
19037,2002,8,F
19037,2003,9,F
19037,2004,10,F
19037,2005,11,F
19037,2006,12,F
19038,2001,7,F
19038,2002,8,F
19038,2003,9,F
19038,2004,10,F
19038,2005,11,F
19038,2006,12,F
19039,2001,6,F
19039,2002,7,F
19039,2003,8,F
19039,2004,9,F
19039,2005,10,F
19039,2006,10,F
19040,2001,7,N
19042,2001,6,F
19042,2002,7,F
19042,2003,8,F
19042,2004,9,R
19042,2005,10,F
19042,2006,11,R
19042,2007,12,F
19043,2001,6,F
19043,2002,7,F
19043,2003,8,F
19043,2006,10,R
19044,2001,6,F
19044,2002,7,F
19044,2003,8,N
19044,2004,9,N
19045,2003,8,F
19045,2005,10,F
19045,2006,11,F
19045,2007,12,R
19046,2001,5,F
19046,2002,6,F
19046,2003,7,F
19046,2004,8,F
19046,2005,9,F
19048,2001,5,F
19048,2002,6,F
19048,2003,7,F
19048,2007,11,N
19049,2001,5,F
19049,2002,6,F
19049,2003,7,F
19049,2004,8,F
19050,2001,4,F
19050,2002,5,R
19050,2003,6,N
19050,2004,7,F
19050,2005,8,N
19050,2006,9,N
19050,2007,10,R
19051,2001,4,F
19051,2002,5,F
19051,2003,6,F
19051,2004,7,F
19051,2005,8,N
19051,2006,9,N
19053,2001,4,F
19053,2002,5,F
19053,2006,9,N
19053,2007,10,F
19054,2001,3,R
19054,2002,4,F
19054,2003,5,R
19054,2004,6,F
19054,2005,7,F
19054,2006,8,R
19054,2007,9,F
19055,2001,4,F
19055,2002,5,F
19056,2001,3,F
19056,2002,4,F
19056,2003,5,N
19056,2004,6,F
19056,2005,7,F
19056,2006,8,R
19056,2007,9,R
19058,2006,7,F
19058,2007,8,F
19059,2002,3,R
19059,2003,4,F
19059,2006,7,F
19059,2007,8,R
19060,2002,3,F
19060,2003,4,F
19060,2004,5,R
19060,2005,6,N
19061,2004,5,N
19061,2005,6,N
19061,2006,7,F
19061,2007,8,N
19063,2003,3,F
19063,2004,4,N
19063,2005,5,N
19063,2006,6,N
19063,2007,7,F
19064,2003,3,N
19064,2004,4,N
19064,2005,5,N
19064,2006,6,N
19064,2007,7,N
19065,2004,3,N
19065,2005,4,N
19065,2006,5,N
19065,2007,6,N
19066,2004,3,F
19066,2005,4,N
19066,2006,5,F
19066,2007,6,R
19067,2007,6,N
19069,2005,3,F
19069,2006,4,F
19069,2007,5,F
19070,2005,3,R
19070,2006,4,F
19070,2007,5,F
19071,2006,4,F
19071,2007,5,R
19073,2006,3,F
19073,2007,4,R
19074,2007,3,F
19075,2007,3,F
19076,2007,3,F
19078,2001,12,F
19079,2001,12,F
19080,2001,11,F
19080,2002,12,F
19081,2001,10,F
19081,2002,11,F
19083,2001,10,F
19083,2002,11,F
19084,2001,11,N
19084,2002,12,N
19085,2001,9,F
19085,2002,10,F
19085,2003,11,F
19085,2004,12,F
19086,2001,9,N
19086,2002,10,F
19087,2001,9,R
19087,2002,9,F
19087,2004,9,F
19089,2001,7,F
19089,2002,8,F
19089,2003,9,F
19089,2004,10,F
19090,2001,8,F
19090,2002,9,R
19090,2003,10,N
19090,2004,11,R
19090,2005,12,R
19091,2001,8,F
19091,2002,9,F
19092,2006,12,N
19094,2001,7,N
19094,2002,8,N
19094,2003,9,N
19094,2004,10,N
19094,2005,11,N
19094,2006,12,N
19095,2004,10,F
19096,2001,6,R
19096,2002,7,R
19097,2002,8,R
19097,2003,9,F
19097,2004,10,F
19097,2005,11,F
19098,2001,5,F
19098,2002,6,F
19098,2003,7,F
19098,2004,8,F
19098,2005,9,F
19098,2006,10,F
19098,2007,11,R
19099,2003,8,N
19099,2004,9,F
19099,2005,10,F
19099,2006,11,F
19099,2007,11,F
19101,2001,5,F
19101,2002,6,F
19101,2003,7,N
19101,2004,8,N
19101,2005,9,N
19101,2006,10,N
19101,2007,11,N
19102,2001,4,R
19102,2002,5,F
19102,2003,6,F
19102,2004,7,F
19102,2005,8,F
19102,2006,9,F
19102,2007,10,F
19103,2001,4,R
19103,2002,5,F
19103,2003,6,F
19103,2004,7,F
19103,2005,8,F
19105,2003,7,N
19105,2004,8,R
19105,2005,9,N
19105,2006,10,N
19105,2007,11,F
19106,2001,4,F
19106,2002,5,F
19106,2003,6,F
19106,2004,7,F
19106,2005,8,F
19106,2006,9,N
19106,2007,10,F
19107,2003,6,R
19107,2004,7,F
19108,2005,7,N
19108,2006,8,N
19108,2007,9,F
19109,2001,3,R
19109,2002,4,R
19109,2003,5,R
19109,2004,6,R
19109,2005,7,N
19109,2006,8,R
19109,2007,9,F
19110,2002,4,F
19110,2003,5,R
19110,2004,6,F
19110,2005,7,F
19110,2006,8,F
19110,2007,9,R
19112,2002,3,F
19112,2003,4,F
19112,2004,5,F
19112,2005,6,F
19113,2002,3,F
19113,2003,4,F
19113,2004,5,F
19113,2005,6,F
19114,2002,3,F
19114,2003,4,F
19114,2004,5,R
19114,2005,6,F
19114,2006,7,F
19114,2007,8,F
19115,2003,3,F
19115,2004,4,F
19115,2005,5,F
19115,2006,6,F
19115,2007,7,F
19117,2003,3,N
19117,2004,4,N
19117,2005,5,N
19117,2006,6,N
19117,2007,7,N
19118,2003,3,F
19118,2004,4,R
19118,2005,5,R
19118,2006,6,F
19119,2004,3,F
19119,2005,4,F
19119,2006,5,F
19119,2007,6,F
19121,2007,6,F
19122,2005,3,F
19122,2006,4,N
19123,2006,4,N
19123,2007,5,F
19124,2005,3,F
19124,2006,4,F
19126,2006,3,F
19126,2007,4,F
19127,2007,4,R
19128,2007,3,F
19130,2007,3,N
19132,2001,12,N
19133,2001,11,R
19134,2001,11,N
19134,2002,12,N
19135,2001,10,F
19135,2002,10,R
19136,2001,10,F
19136,2002,11,N
19136,2003,12,N
19138,2003,10,F
19138,2004,11,N
19139,2001,9,N
19139,2003,10,F
19140,2001,8,R
19140,2002,9,F
19140,2003,10,F
19142,2001,8,N
19143,2004,10,N
19144,2001,8,F
19144,2002,9,F
19144,2003,10,R
19144,2004,11,F
19144,2005,12,F
19145,2001,7,F
19147,2001,7,F
19148,2001,7,R
19148,2002,8,F
19149,2001,7,R
19149,2002,8,F
19151,2001,6,F
19152,2001,6,F
19152,2002,7,F
19152,2003,8,N
19152,2004,9,F
19152,2005,10,R
19152,2006,11,F
19152,2007,12,F
19153,2001,5,F
19154,2001,5,N
19154,2002,6,N
19154,2003,7,N
19154,2004,8,N
19154,2005,9,N
19154,2006,10,N
19154,2007,11,N
19155,2001,5,N
19155,2002,6,N
19155,2003,7,N
19155,2004,8,N
19155,2005,9,N
19156,2003,8,R
19156,2004,9,N
19156,2005,10,F
19156,2006,11,R
19156,2007,12,F
19157,2001,5,F
19157,2002,6,F
19157,2003,7,F
19157,2004,8,F
19157,2005,9,F
19157,2006,10,R
19157,2007,11,F
19159,2001,4,N
19159,2002,5,F
19159,2006,9,N
19159,2007,10,N
19160,2004,7,F
19160,2005,8,F
19160,2006,9,F
19160,2007,10,F
19161,2001,3,F
19161,2002,4,F
19161,2003,5,F
19161,2004,6,F
19161,2005,7,F
19161,2006,8,N
19161,2007,9,F
19162,2001,3,N
19162,2002,4,N
19162,2003,5,N
19162,2004,6,N
19162,2005,7,N
19162,2006,8,N
19162,2007,9,N
19163,2001,3,F
19163,2002,4,F
19163,2003,5,F
19163,2004,6,F
19163,2005,7,R
19163,2006,8,F
19163,2007,9,F
19165,2002,4,N
19165,2003,5,F
19165,2004,6,R
19165,2005,7,F
19165,2006,8,N
19165,2007,9,R
19166,2002,3,F
19166,2003,4,F
19166,2004,5,F
19166,2005,6,F
19166,2006,7,F
19166,2007,8,F
19167,2005,6,R
19168,2002,3,R
19168,2003,4,F
19168,2004,5,F
19168,2005,6,F
19168,2006,7,F
19168,2007,8,F
19170,2003,3,F
19170,2004,4,F
19170,2005,5,R
19170,2006,6,F
19170,2007,7,N
19171,2003,3,F
19171,2004,4,F
19172,2003,3,N
19172,2004,4,N
19172,2005,5,N
19172,2006,6,N
19172,2007,7,N
19174,2005,4,F
19174,2006,5,F
19174,2007,6,F
19175,2004,3,F
19175,2005,4,F
19175,2006,5,N
19175,2007,6,F
19176,2004,3,N
19177,2005,3,F
19178,2005,3,F
19179,2006,4,R
19179,2007,5,N
19181,2006,3,N
19181,2007,4,R
19182,2006,3,R
19182,2007,4,F
19183,2007,3,F
19184,2007,3,F
19188,2001,10,N
19188,2002,11,F
19189,2001,11,N
19191,2001,11,N
19191,2002,12,N
19192,2001,10,F
19193,2001,9,N
19193,2002,10,F
19193,2003,11,F
19194,2001,10,F
19195,2001,9,N
19195,2002,10,N
19195,2003,11,F
19195,2004,12,R
19196,2001,9,N
19196,2002,10,N
19196,2003,11,N
19196,2005,12,N
19197,2001,9,F
19197,2002,10,N
19197,2003,11,F
19198,2001,8,F
19198,2002,9,R
19200,2001,7,N
19200,2002,8,F
19200,2003,9,F
19200,2004,10,R
19200,2005,11,R
19200,2006,12,F
19200,2007,12,R
19201,2001,8,N
19201,2002,9,N
19201,2003,10,F
19201,2004,11,F
19201,2005,12,F
19202,2001,7,R
19202,2002,8,F
19202,2003,9,F
19202,2004,10,F
19202,2005,11,F
19202,2006,12,F
19203,2004,10,N
19204,2001,7,N
19206,2001,6,F
19206,2002,7,F
19206,2003,8,F
19207,2001,5,F
19207,2002,6,F
19207,2003,7,N
19207,2004,8,F
19207,2005,9,R
19207,2006,10,R
19207,2007,10,N
19208,2001,6,N
19209,2001,5,F
19209,2002,6,F
19210,2001,5,N
19210,2002,6,N
19210,2003,7,N
19212,2001,5,F
19212,2002,6,F
19213,2001,4,F
19213,2002,5,F
19213,2003,6,R
19213,2004,7,F
19213,2005,8,F
19213,2006,9,F
19213,2007,10,F
19214,2005,9,N
19214,2006,10,N
19214,2007,11,N
19215,2001,3,F
19215,2002,4,F
19215,2003,5,F
19215,2004,6,R
19215,2005,7,F
19215,2006,8,N
19215,2007,9,N
19217,2001,3,N
19218,2001,3,N
19218,2002,4,N
19218,2003,5,N
19218,2004,6,N
19218,2005,7,N
19218,2006,8,N
19218,2007,9,N
19219,2001,3,F
19219,2002,4,F
19219,2003,5,F
19219,2004,6,F
19219,2005,7,F
19219,2006,8,N
19219,2007,9,F
19220,2002,3,F
19220,2003,4,R
19220,2004,5,F
19220,2005,6,N
19220,2006,7,N
19220,2007,8,F
19221,2002,3,N
19223,2002,3,N
19223,2003,4,N
19223,2004,5,N
19223,2005,6,N
19223,2006,7,N
19223,2007,8,N
19224,2003,3,N
19224,2004,4,N
19224,2005,5,N
19224,2006,6,R
19224,2007,7,F
19225,2003,3,F
19225,2004,4,F
19225,2005,5,F
19225,2006,5,F
19225,2007,6,F
19226,2003,3,F
19226,2004,4,F
19226,2005,5,F
19226,2006,6,F
19226,2007,7,F
19228,2004,3,F
19228,2005,4,F
19228,2006,5,N
19228,2007,6,F
19229,2004,3,F
19229,2005,4,R
19229,2006,5,R
19229,2007,6,F
19230,2004,3,N
19230,2005,4,F
19230,2006,5,F
19230,2007,6,F
19232,2005,3,N
19232,2006,4,F
19232,2007,5,F
19233,2005,3,F
19233,2006,4,R
19233,2007,5,F
19234,2004,3,F
19234,2005,4,F
19234,2006,5,F
19234,2007,6,F
19236,2006,4,N
19236,2007,5,N
19237,2006,3,F
19237,2007,4,F
19238,2007,3,F
19239,2006,3,F
19239,2007,4,N
19240,2007,3,F
19244,2001,12,F
19245,2001,11,F
19245,2002,12,F
19246,2001,12,F
19247,2001,10,N
19247,2002,11,N
19247,2003,12,N
19249,2002,10,R
19249,2003,10,N
19250,2001,9,F
19250,2002,10,R
19250,2003,11,N
19250,2004,12,N
19251,2001,9,R
19251,2002,10,F
19251,2003,11,F
19251,2004,12,F
19252,2001,9,F
19252,2002,10,F
19252,2003,10,F
19252,2004,10,N
19252,2005,11,N
19253,2001,8,N
19253,2002,9,F
19253,2003,10,F
19253,2004,11,N
19253,2005,12,F
19255,2001,8,F
19255,2002,9,F
19255,2003,10,R
19255,2004,11,F
19256,2004,9,N
19256,2005,9,N
19257,2001,7,F
19257,2002,8,F
19257,2003,9,F
19257,2006,12,F
19258,2001,7,N
19258,2002,8,N
19258,2003,9,N
19259,2001,7,N
19259,2002,8,N
19259,2003,9,N
19260,2001,7,F
19260,2005,12,F
19260,2006,12,F
19261,2001,6,F
19261,2002,7,F
19261,2003,8,F
19261,2004,9,R
19261,2005,10,N
19261,2006,11,N
19261,2007,12,N
19263,2001,6,N
19264,2007,12,N
19265,2001,5,F
19265,2002,6,F
19265,2003,7,F
19265,2004,8,R
19265,2005,9,F
19265,2006,10,F
19265,2007,11,F
19266,2005,10,F
19266,2006,11,F
19266,2007,11,F
19267,2001,5,N
19268,2001,4,F
19268,2007,10,F
19270,2001,4,F
19270,2002,5,R
19271,2001,3,F
19271,2003,6,F
19271,2005,8,F
19272,2001,3,F
19272,2002,4,F
19272,2003,5,R
19272,2004,6,F
19272,2005,7,F
19272,2006,8,F
19272,2007,9,F
19273,2001,3,F
19273,2002,4,F
19273,2003,5,F
19273,2004,6,N
19273,2005,7,N
19273,2006,8,F
19273,2007,9,F
19275,2001,3,F
19276,2006,8,N
19276,2007,9,N
19277,2002,3,F
19278,2002,3,F
19278,2003,4,F
19278,2004,5,R
19279,2002,3,F
19279,2003,4,F
19279,2004,5,F
19279,2005,6,F
19279,2006,7,F
19279,2007,8,R
19281,2005,4,F
19281,2006,5,R
19281,2007,6,F
19282,2003,3,F
19282,2004,4,F
19282,2005,5,F
19282,2006,6,F
19282,2007,7,F
19283,2003,3,F
19283,2004,4,F
19283,2006,6,R
19283,2007,7,N
19284,2004,3,F
19284,2005,4,F
19284,2006,5,R
19284,2007,6,R
19285,2004,3,F
19285,2005,4,R
19287,2005,3,R
19287,2006,4,F
19287,2007,5,F
19288,2005,3,F
19288,2006,4,F
19288,2007,5,F
19289,2006,3,F
19289,2007,4,F
19290,2006,3,N
19290,2007,4,N
19291,2006,3,N
19291,2007,4,N
19292,2006,3,N
19292,2007,4,N
19294,2007,3,F
19295,2007,3,N
19297,2001,12,F
19298,2001,12,N
19299,2001,11,N
19299,2002,12,N
19300,2001,11,N
19300,2002,12,N
19301,2001,10,F
19301,2002,11,R
19301,2003,12,F
19302,2001,11,F
19302,2002,12,N
19303,2001,10,N
19303,2002,11,N
19303,2003,12,N
19304,2001,9,F
19306,2001,9,F
19306,2002,10,F
19306,2003,10,R
19307,2002,10,F
19307,2003,11,F
19307,2004,11,N
19307,2005,11,F
19308,2001,8,N
19308,2002,9,R
19308,2003,10,N
19308,2004,11,N
