sid,school_year,grade_level,ever_frpl
17871,2001,12,1
17873,2001,12,0
17874,2001,10,1
17874,2002,10,1
17874,2003,12,1
17875,2001,10,0
17875,2002,11,0
17875,2003,12,0
17876,2001,10,1
17876,2002,11,1
17876,2003,11,1
17877,2001,10,1
17877,2002,11,1
17877,2003,12,1
17878,2001,10,0
17878,2002,11,0
17878,2003,12,0
17880,2001,9,1
17881,2001,9,1
17881,2002,10,1
17881,2003,11,1
17881,2004,12,1
17882,2001,9,1
17882,2002,10,1
17882,2003,11,1
17882,2004,12,1
17884,2001,8,1
17884,2002,9,1
17884,2003,10,1
17884,2004,10,1
17884,2005,12,1
17885,2004,10,1
17885,2005,11,1
17885,2006,12,1
17886,2001,7,1
17886,2002,8,1
17888,2001,6,1
17888,2002,7,1
17888,2003,8,1
17888,2004,9,1
17888,2005,10,1
17888,2006,11,1
17888,2007,12,1
17889,2001,7,1
17889,2002,8,1
17889,2003,9,1
17889,2004,10,1
17889,2005,11,1
17889,2006,12,1
17890,2003,9,0
17891,2001,6,1
17891,2002,7,1
17891,2003,8,1
17891,2004,9,1
17892,2001,6,1
17892,2002,7,1
17892,2003,8,1
17892,2004,9,1
17892,2005,10,1
17892,2006,11,1
17892,2007,12,1
17893,2001,6,1
17893,2002,7,1
17893,2003,8,1
17893,2004,9,1
17893,2005,10,1
17893,2006,11,1
17893,2007,12,1
17895,2001,5,1
17895,2002,6,1
17895,2003,7,1
17895,2004,8,1
17895,2005,9,1
17895,2006,10,1
17895,2007,10,1
17896,2001,5,1
17896,2002,6,1
17896,2003,7,1
17897,2001,5,1
17897,2002,6,1
17898,2001,4,1
17898,2002,5,1
17898,2003,6,1
17898,2004,7,1
17898,2005,8,1
17898,2006,9,1
17898,2007,10,1
17900,2001,4,1
17900,2002,5,1
17900,2003,6,1
17900,2004,7,1
17900,2005,8,1
17900,2006,9,1
17900,2007,10,1
17901,2001,4,0
17901,2002,5,0
17901,2003,6,0
17902,2001,3,1
17902,2002,4,1
17902,2003,5,1
17902,2004,6,1
17902,2005,7,1
17902,2006,8,1
17902,2007,9,1
17903,2001,3,1
17903,2002,4,1
17903,2003,5,1
17903,2004,6,1
17903,2005,7,1
17903,2006,8,1
17903,2007,9,1
17905,2002,3,1
17905,2003,4,1
17905,2004,4,1
17905,2005,5,1
17905,2006,6,1
17905,2007,7,1
17906,2003,3,1
17906,2004,4,1
17906,2005,5,1
17906,2006,6,1
17907,2002,3,1
17908,2005,6,1
17908,2006,7,1
17908,2007,8,1
17910,2004,4,1
17910,2005,5,1
17910,2006,6,1
17910,2007,7,1
17911,2003,3,1
17911,2004,4,1
17911,2005,5,1
17911,2006,6,1
17911,2007,7,1
17912,2004,3,0
17913,2004,3,1
17913,2005,4,1
17913,2006,5,1
17913,2007,6,1
17914,2004,3,1
17914,2005,4,1
17914,2006,5,1
17914,2007,6,1
17916,2005,3,1
17916,2006,4,1
17916,2007,5,1
17917,2006,3,0
17918,2005,3,1
17918,2006,3,1
17918,2007,4,1
17919,2006,3,1
17919,2007,4,1
17921,2007,3,1
17922,2007,3,1
17923,2001,12,1
17925,2001,10,0
17927,2001,11,1
17927,2002,12,1
17928,2001,11,1
17928,2002,12,1
17929,2001,11,1
17929,2002,12,1
17930,2003,10,0
17932,2001,9,1
17932,2002,9,1
17932,2004,10,1
17933,2001,9,1
17933,2002,10,1
17933,2003,10,1
17933,2004,11,1
17933,2005,11,1
17934,2001,8,1
17934,2002,9,1
17934,2003,10,1
17934,2004,11,1
17934,2005,12,1
17936,2001,9,1
17936,2002,10,1
17936,2003,11,1
17936,2004,12,1
17937,2001,8,1
17937,2002,9,1
17937,2003,10,1
17937,2004,11,1
17937,2005,12,1
17938,2001,8,1
17938,2002,9,1
17938,2003,10,1
17938,2004,11,1
17938,2005,12,1
17940,2001,7,1
17940,2002,8,1
17940,2003,9,1
17940,2004,10,1
17940,2005,10,1
17941,2001,7,1
17941,2002,8,1
17941,2003,9,1
17941,2004,10,1
17941,2005,11,1
17941,2006,12,1
17942,2001,6,1
17942,2003,8,1
17942,2004,9,1
17942,2005,10,1
17942,2006,11,1
17942,2007,12,1
17943,2001,6,1
17943,2002,7,1
17943,2003,8,1
17943,2004,9,1
17943,2005,10,1
17943,2006,11,1
17943,2007,12,1
17944,2002,7,0
17944,2003,8,0
17944,2004,9,0
17944,2005,10,0
17944,2007,10,0
17946,2007,10,1
17947,2001,6,0
17948,2006,10,1
17948,2007,11,1
17950,2005,9,0
17950,2007,11,0
17951,2001,5,1
17951,2002,6,1
17951,2003,7,1
17951,2004,8,1
17951,2005,9,1
17951,2006,10,1
17951,2007,11,1
17952,2001,3,1
17952,2002,4,1
17952,2003,5,1
17952,2004,6,1
17952,2005,7,1
17952,2006,8,1
17952,2007,9,1
17953,2001,4,1
17953,2002,5,1
17954,2001,4,1
17954,2002,5,1
17954,2003,6,1
17954,2004,7,1
17954,2005,8,1
17954,2006,9,1
17954,2007,10,1
17955,2001,4,0
17955,2002,5,0
17955,2003,6,0
17955,2004,7,0
17955,2005,8,0
17955,2006,9,0
17955,2007,10,0
17956,2001,3,1
17956,2002,4,1
17956,2003,5,1
17956,2004,6,1
17956,2005,7,1
17956,2006,8,1
17956,2007,9,1
17958,2002,3,1
17958,2003,4,1
17959,2001,3,1
17959,2002,4,1
17959,2003,5,1
17959,2004,6,1
17959,2005,7,1
17959,2006,8,1
17959,2007,9,1
17960,2002,3,1
17960,2003,4,1
17960,2006,7,1
17960,2007,8,1
17962,2002,3,1
17962,2007,8,1
17963,2003,3,1
17963,2004,4,1
17963,2005,5,1
17963,2006,6,1
17963,2007,7,1
17964,2003,3,1
17964,2004,4,1
17964,2005,5,1
17964,2006,6,1
17964,2007,7,1
17965,2007,7,0
17966,2004,3,1
17966,2005,4,1
17966,2006,5,1
17966,2007,6,1
17967,2004,3,1
17967,2005,4,1
17967,2006,5,1
17967,2007,6,1
17969,2004,3,1
17969,2005,3,1
17969,2006,4,1
17969,2007,5,1
17970,2005,3,1
17970,2006,4,1
17970,2007,5,1
17971,2005,3,0
17971,2006,4,0
17971,2007,5,0
17972,2006,3,1
17972,2007,4,1
17973,2007,4,1
17974,2007,3,0
17976,2007,3,1
17981,2001,12,1
17981,2002,12,1
17982,2001,11,0
17982,2002,12,0
17983,2001,10,1
17984,2001,10,1
17984,2002,11,1
17984,2003,12,1
17986,2001,10,1
17987,2002,9,1
17987,2003,9,1
17987,2004,10,1
17988,2001,9,1
17988,2002,10,1
17988,2003,11,1
17988,2004,12,1
17989,2001,8,1
17989,2002,9,1
17989,2003,10,1
17989,2004,11,1
17989,2005,12,1
17991,2001,8,1
17991,2002,9,1
17991,2003,10,1
17991,2004,11,1
17991,2005,12,1
17992,2001,7,1
17992,2002,8,1
17992,2004,10,1
17992,2005,10,1
17992,2006,11,1
17993,2001,8,1
17993,2002,9,1
17993,2004,10,1
17993,2005,11,1
17994,2001,8,1
17994,2002,9,1
17994,2003,10,1
17994,2004,11,1
17994,2005,12,1
17995,2001,7,0
17995,2002,8,0
17995,2003,9,0
17995,2004,10,0
17995,2005,11,0
17995,2006,12,0
17997,2002,8,0
17997,2003,9,0
17998,2001,6,1
17998,2002,7,1
17998,2003,8,1
17998,2004,9,1
17998,2005,10,1
17998,2006,11,1
17998,2007,12,1
17999,2003,7,1
18000,2001,6,1
18000,2002,7,1
18000,2003,8,1
18000,2004,9,1
18000,2005,10,1
18000,2006,11,1
18000,2007,12,1
18001,2002,6,1
18002,2001,5,1
18002,2002,6,1
18002,2003,7,1
18002,2004,8,1
18002,2005,9,1
18002,2006,10,1
18002,2007,11,1
18003,2007,11,1
18005,2004,7,1
18005,2005,8,1
18005,2006,9,1
18006,2001,4,1
18006,2002,5,1
18006,2003,6,1
18007,2001,3,1
18007,2002,4,1
18007,2003,5,1
18007,2004,6,1
18007,2005,7,1
18007,2007,9,1
18008,2001,3,1
18009,2001,3,1
18009,2002,4,1
18009,2003,5,1
18009,2004,6,1
18010,2002,3,1
18010,2003,4,1
18010,2004,5,1
18010,2005,6,1
18010,2006,7,1
18010,2007,8,1
18011,2001,3,1
18011,2002,4,1
18013,2002,3,1
18013,2003,4,1
18013,2004,5,1
18013,2005,6,1
18013,2006,7,1
18013,2007,8,1
18014,2002,3,1
18014,2003,4,1
18014,2004,5,1
18014,2005,6,1
18015,2003,3,1
18015,2004,4,1
18015,2005,5,1
18015,2006,6,1
18015,2007,7,1
18016,2003,3,1
18016,2004,4,1
18016,2005,5,1
18016,2006,6,1
18016,2007,7,1
18017,2003,3,1
18017,2004,4,1
18017,2005,5,1
18017,2006,6,1
18017,2007,7,1
18018,2003,3,1
18019,2004,3,1
18019,2005,4,1
18019,2006,5,1
18019,2007,6,1
18021,2004,3,1
18021,2005,4,1
18021,2006,5,1
18021,2007,6,1
18022,2005,3,1
18022,2006,4,1
18022,2007,5,1
18023,2005,3,1
18023,2006,4,1
18023,2007,5,1
18025,2006,3,1
18025,2007,4,1
18026,2006,3,0
18026,2007,3,0
18027,2006,3,1
18027,2007,4,1
18028,2006,3,1
18028,2007,4,1
18029,2007,3,1
18033,2001,11,0
18033,2002,12,0
18034,2001,12,0
18035,2001,11,1
18035,2002,12,1
18037,2001,11,1
18038,2001,10,1
18038,2002,11,1
18038,2003,12,1
18039,2002,10,1
18039,2003,11,1
18039,2004,12,1
18040,2001,10,1
18040,2002,10,1
18040,2003,11,1
18042,2001,8,1
18042,2002,9,1
18042,2003,10,1
18042,2004,11,1
18042,2005,12,1
18043,2001,9,1
18043,2002,10,1
18043,2003,11,1
18043,2004,11,1
18044,2001,9,1
18044,2002,10,1
18044,2003,11,1
18044,2004,12,1
18045,2001,8,1
18045,2002,9,1
18045,2003,10,1
18045,2004,11,1
18046,2001,8,0
18046,2002,9,0
18048,2001,7,1
18049,2001,7,1
18049,2002,8,1
18049,2003,9,1
18049,2004,10,1
18049,2005,11,1
18049,2006,12,1
18050,2001,7,0
18051,2001,7,1
18051,2002,8,1
18051,2003,9,1
18052,2001,7,1
18052,2002,8,1
18052,2003,9,1
18052,2005,10,1
18052,2007,10,1
18053,2002,7,1
18053,2003,8,1
18053,2004,9,1
18053,2005,10,1
18053,2006,11,1
18053,2007,12,1
18055,2001,6,1
18055,2002,7,1
18055,2003,8,1
18055,2005,9,1
18055,2006,9,1
18055,2007,10,1
18056,2005,10,1
18056,2006,11,1
18056,2007,12,1
18057,2001,5,1
18057,2002,6,1
18057,2003,7,1
18057,2004,8,1
18057,2005,9,1
18057,2006,10,1
18057,2007,11,1
18059,2001,5,1
18059,2002,6,1
18059,2003,7,1
18059,2004,8,1
18059,2005,9,1
18060,2005,9,1
18061,2001,4,1
18061,2002,5,1
18063,2001,3,1
18063,2002,4,1
18063,2003,5,1
18063,2004,6,1
18063,2005,7,1
18063,2006,8,1
18063,2007,9,1
18064,2001,3,1
18064,2002,4,1
18064,2003,5,1
18064,2004,6,1
18064,2005,7,1
18064,2006,8,1
18064,2007,9,1
18065,2001,3,1
18065,2002,4,1
18065,2003,5,1
18065,2004,6,1
18065,2005,7,1
18065,2006,8,1
18065,2007,9,1
18066,2001,3,1
18066,2002,4,1
18066,2003,5,1
18066,2004,6,1
18067,2002,3,1
18067,2003,4,1
18067,2004,5,1
18067,2005,6,1
18067,2006,7,1
18067,2007,8,1
18069,2002,3,1
18069,2003,4,1
18069,2004,5,1
18069,2005,6,1
18069,2006,7,1
18069,2007,8,1
18070,2002,3,1
18070,2003,4,1
18070,2004,5,1
18070,2005,6,1
18071,2002,3,1
18071,2003,4,1
18071,2004,5,1
18071,2005,6,1
18071,2006,7,1
18073,2003,3,1
18073,2004,4,1
18073,2005,5,1
18073,2006,6,1
18073,2007,7,1
18074,2004,3,1
18075,2004,3,1
18075,2005,4,1
18075,2006,5,1
18075,2007,6,1
18076,2006,4,1
18076,2007,5,1
18077,2005,3,1
18077,2006,4,1
18077,2007,5,1
18079,2006,3,1
18079,2007,4,1
18080,2005,3,1
18080,2006,4,1
18080,2007,5,1
18081,2006,3,1
18081,2007,4,1
18082,2007,3,1
18084,2007,3,1
18085,2007,3,0
18088,2001,12,1
18090,2001,11,1
18090,2002,12,1
18091,2001,11,0
18091,2002,12,0
18092,2001,11,1
18092,2002,12,1
18093,2001,10,1
18093,2002,10,1
18093,2003,12,1
18094,2001,9,1
18096,2001,9,1
18096,2002,10,1
18096,2003,10,1
18096,2004,11,1
18097,2001,8,1
18097,2002,9,1
18098,2001,9,1
18098,2002,10,1
18098,2003,11,1
18100,2001,6,1
18100,2002,7,1
18100,2003,8,1
18100,2004,9,1
18100,2005,10,1
18100,2006,11,1
18100,2007,12,1
18101,2001,8,1
18101,2002,9,1
18101,2003,10,1
18101,2004,11,1
18101,2005,12,1
18102,2004,10,1
18102,2005,10,1
18102,2006,11,1
18103,2001,6,1
18103,2002,7,1
18103,2003,8,1
18103,2004,9,1
18103,2005,10,1
18104,2001,6,0
18104,2002,7,0
18104,2003,8,0
18104,2004,9,0
18105,2001,7,1
18105,2002,8,1
18105,2003,9,1
18106,2001,6,1
18106,2002,7,1
18106,2003,8,1
18106,2004,9,1
18106,2005,9,1
18106,2006,9,1
18106,2007,11,1
18107,2001,5,0
18109,2001,5,0
18109,2002,6,0
18109,2003,7,0
18109,2004,8,0
18109,2005,9,0
18109,2006,10,0
18109,2007,10,0
18110,2001,5,1
18110,2002,6,1
18110,2003,7,1
18110,2004,8,1
18110,2005,9,1
18110,2006,10,1
18110,2007,11,1
18111,2007,10,0
18112,2001,5,1
18112,2002,6,1
18112,2003,7,1
18112,2004,8,1
18112,2005,9,1
18112,2006,10,1
18112,2007,11,1
18114,2001,4,1
18114,2002,5,1
18114,2003,6,1
18114,2004,7,1
18114,2005,8,1
18114,2006,9,1
18114,2007,10,1
18115,2001,4,0
18115,2002,5,0
18115,2003,6,0
18115,2004,7,0
18115,2005,8,0
18115,2006,9,0
18116,2003,6,1
18116,2004,7,1
18116,2005,8,1
18116,2006,9,1
18116,2007,10,1
18117,2001,4,1
18117,2002,5,1
18117,2003,6,1
18117,2004,7,1
18117,2005,8,1
18117,2006,9,1
18117,2007,10,1
18118,2005,7,1
18118,2006,8,1
18118,2007,9,1
18119,2002,3,0
18119,2003,4,0
18119,2004,5,0
18119,2005,6,0
18119,2006,7,0
18119,2007,8,0
18121,2002,3,1
18121,2003,4,1
18121,2004,5,1
18121,2005,6,1
18121,2006,7,1
18122,2007,7,0
18123,2006,7,1
18124,2005,6,0
18126,2003,3,1
18126,2004,4,1
18127,2004,3,1
18128,2004,3,1
18128,2005,4,1
18128,2006,5,1
18128,2007,6,1
18129,2004,3,1
18130,2005,3,1
18130,2006,4,1
18130,2007,5,1
18132,2005,3,0
18132,2006,4,0
18132,2007,5,0
18133,2006,3,1
18133,2007,4,1
18134,2006,3,1
18134,2007,4,1
18135,2006,3,1
18135,2007,4,1
18136,2007,3,1
18139,2001,11,1
18140,2001,12,1
18142,2001,11,1
18142,2002,12,1
18143,2001,11,1
18143,2002,12,1
18144,2001,11,1
18144,2002,12,1
18145,2001,9,1
18145,2002,10,1
18145,2003,11,1
18145,2004,12,1
18146,2001,10,1
18147,2001,10,1
18147,2002,10,1
18149,2001,8,1
18149,2002,9,1
18149,2003,10,1
18149,2004,11,1
18149,2005,12,1
18150,2001,8,1
18150,2002,9,1
18150,2003,10,1
18150,2004,11,1
18150,2005,12,1
18151,2001,9,0
18151,2002,10,0
18151,2003,11,0
18151,2004,12,0
18152,2003,11,0
18152,2004,11,0
18153,2001,8,1
18153,2002,9,1
18155,2001,8,0
18155,2002,9,0
18155,2003,10,0
18155,2004,11,0
18155,2005,12,0
18156,2001,7,1
18156,2002,8,1
18156,2003,9,1
18156,2004,10,1
18156,2005,11,1
18156,2006,11,1
18157,2002,7,1
18157,2003,8,1
18157,2004,9,1
18157,2005,10,1
18157,2006,11,1
18157,2007,12,1
18158,2001,7,1
18158,2002,8,1
18158,2003,9,1
18158,2004,10,1
18158,2005,11,1
18158,2006,12,1
18158,2007,12,1
18159,2001,7,1
18159,2002,8,1
18159,2003,9,1
18159,2004,10,1
18159,2005,11,1
18159,2006,12,1
18161,2001,6,1
18161,2002,7,1
18161,2003,8,1
18161,2004,9,1
18161,2005,10,1
18161,2006,11,1
18162,2001,6,1
18162,2002,7,1
18163,2002,7,1
18163,2003,8,1
18164,2001,5,1
18164,2002,6,1
18164,2003,7,1
18164,2004,8,1
18164,2005,9,1
18164,2006,10,1
18164,2007,11,1
18166,2002,5,1
18166,2003,6,1
18167,2001,3,1
18167,2002,4,1
18167,2003,5,1
18167,2004,6,1
18167,2005,7,1
18167,2006,9,1
18167,2007,10,1
18168,2001,5,1
18168,2002,6,1
18168,2003,7,1
18168,2004,8,1
18168,2005,9,1
18168,2006,10,1
18170,2001,4,1
18170,2002,5,1
18170,2003,6,1
18171,2001,4,1
18171,2002,5,1
18171,2003,6,1
18171,2004,7,1
18171,2005,8,1
18171,2006,9,1
18171,2007,10,1
18172,2005,7,1
18172,2006,8,1
18172,2007,9,1
18173,2001,3,1
18173,2002,4,1
18173,2003,5,1
18175,2001,3,0
18175,2002,4,0
18175,2003,5,0
18175,2004,6,0
18175,2005,7,0
18175,2006,8,0
18175,2007,9,0
18176,2003,3,1
18176,2004,4,1
18176,2005,5,1
18176,2006,6,1
18176,2007,7,1
18177,2003,3,1
18177,2004,4,1
18177,2005,5,1
18177,2006,6,1
18177,2007,7,1
18178,2002,3,1
18178,2003,4,1
18178,2004,5,1
18178,2005,6,1
18178,2006,7,1
18178,2007,8,1
18179,2003,4,1
18179,2004,5,1
18179,2006,6,1
18179,2007,7,1
18180,2003,3,1
18180,2004,4,1
18180,2005,5,1
18180,2006,6,1
18180,2007,7,1
18182,2003,3,1
18182,2004,4,1
18182,2005,5,1
18182,2006,6,1
18183,2004,3,1
18183,2005,4,1
18183,2006,5,1
18183,2007,6,1
18184,2006,5,1
18184,2007,6,1
18186,2005,3,1
18186,2006,4,1
18186,2007,5,1
18187,2006,3,1
18188,2005,3,1
18188,2006,4,1
18188,2007,5,1
18189,2006,3,1
18189,2007,4,1
18191,2006,3,1
18192,2006,3,0
18192,2007,4,0
18193,2007,3,0
18194,2007,3,0
18196,2001,12,1
18198,2001,12,1
18200,2001,11,0
18200,2002,12,0
18201,2001,11,1
18201,2002,12,1
18202,2001,10,1
18202,2002,11,1
18202,2003,12,1
18203,2001,10,1
18203,2002,11,1
18204,2001,10,1
18204,2002,11,1
18204,2003,12,1
18205,2001,9,0
18205,2002,10,0
18205,2003,11,0
18205,2004,12,0
18206,2001,9,1
18206,2002,10,1
18206,2003,11,1
18206,2004,11,1
18207,2001,9,1
18207,2002,10,1
18209,2001,9,1
18209,2002,10,1
18209,2003,11,1
18209,2004,12,1
18210,2001,8,1
18210,2002,9,1
18210,2004,11,1
18210,2005,12,1
18211,2001,7,1
18211,2002,8,1
18211,2003,9,1
18211,2004,10,1
18211,2005,11,1
18211,2006,12,1
18212,2001,8,1
18212,2002,9,1
18213,2001,7,1
18213,2002,8,1
18213,2003,9,1
18213,2004,10,1
18213,2005,11,1
18213,2006,12,1
18214,2001,6,1
18214,2002,7,1
18216,2002,7,1
18216,2003,8,1
18216,2004,9,1
18216,2005,10,1
18216,2006,11,1
18216,2007,12,1
18217,2001,6,1
18217,2002,7,1
18217,2003,8,1
18217,2004,9,1
18217,2005,10,1
18217,2006,11,1
18217,2007,12,1
18218,2001,5,1
18218,2002,6,1
18218,2003,7,1
18218,2004,8,1
18218,2005,9,1
18219,2001,6,1
18219,2002,7,1
18219,2003,8,1
18219,2004,9,1
18219,2005,10,1
18219,2006,11,1
18219,2007,12,1
18220,2001,6,1
18220,2002,7,1
18220,2003,8,1
18221,2003,8,0
18221,2004,9,0
18221,2005,10,0
18221,2006,10,0
18223,2001,4,1
18223,2002,5,1
18223,2003,6,1
18223,2004,7,1
18223,2005,8,1
18223,2006,9,1
18223,2007,10,1
18224,2001,4,1
18224,2002,4,1
18224,2003,5,1
18224,2007,9,1
18225,2001,5,1
18225,2002,6,1
18226,2001,4,0
18227,2001,4,1
18227,2002,5,1
18227,2003,6,1
18227,2004,7,1
18227,2005,8,1
18227,2006,9,1
18229,2001,4,1
18229,2002,5,1
18229,2003,6,1
18229,2004,7,1
18229,2005,8,1
18229,2006,9,1
18229,2007,10,1
18230,2001,3,1
18230,2002,4,1
18230,2003,5,1
18230,2004,6,1
18230,2005,7,1
18230,2006,8,1
18230,2007,9,1
18231,2001,3,1
18231,2002,4,1
18231,2003,4,1
18231,2004,5,1
18231,2005,6,1
18231,2006,7,1
18232,2001,3,0
18232,2002,4,0
18232,2003,5,0
18232,2004,6,0
18232,2007,9,0
18233,2001,3,1
18233,2002,4,1
18233,2003,5,1
18233,2004,6,1
18233,2005,7,1
18233,2006,8,1
18233,2007,9,1
18235,2002,3,1
18235,2003,4,1
18235,2004,5,1
18235,2005,6,1
18235,2006,7,1
18235,2007,8,1
18236,2002,3,1
18236,2003,4,1
18236,2004,5,1
18236,2005,6,1
18236,2006,7,1
18236,2007,8,1
18237,2003,3,1
18237,2004,4,1
18237,2005,5,1
18237,2006,6,1
18237,2007,7,1
18239,2005,4,1
18239,2006,5,1
18239,2007,6,1
18240,2005,3,1
18240,2006,4,1
18240,2007,5,1
18241,2004,3,1
18241,2005,4,1
18241,2006,5,1
18241,2007,6,1
18242,2004,3,1
18243,2005,3,0
18243,2006,4,0
18244,2005,3,1
18244,2006,4,1
18244,2007,5,1
18246,2005,3,1
18246,2006,4,1
18246,2007,5,1
18247,2006,3,1
18247,2007,4,1
18248,2007,3,1
18249,2006,3,1
18249,2007,4,1
18254,2001,11,1
18254,2002,12,1
18256,2001,10,0
18257,2001,11,0
18257,2002,11,0
18258,2001,10,0
18258,2002,11,0
18259,2001,11,1
18259,2002,12,1
18260,2001,10,1
18260,2002,11,1
18260,2003,12,1
18262,2001,10,0
18263,2002,10,0
18263,2003,11,0
18263,2004,12,0
18264,2001,9,0
18264,2002,10,0
18264,2003,11,0
18264,2004,12,0
18265,2002,10,1
18265,2003,11,1
18265,2004,12,1
18266,2001,9,1
18266,2002,10,1
18267,2001,8,1
18267,2002,9,1
18267,2003,10,1
18267,2004,11,1
18267,2005,11,1
18267,2006,12,1
18268,2001,8,1
18268,2002,9,1
18268,2003,10,1
18268,2004,11,1
18268,2005,12,1
18269,2002,8,0
18269,2003,9,0
18270,2001,8,1
18270,2002,9,1
18270,2003,10,1
18271,2001,7,1
18271,2006,11,1
18272,2001,7,1
18272,2002,8,1
18273,2001,7,1
18273,2002,8,1
18273,2003,9,1
18273,2004,10,1
18273,2005,11,1
18273,2006,12,1
18275,2001,7,0
18275,2002,8,0
18275,2003,9,0
18275,2004,10,0
18275,2005,11,0
18275,2006,12,0
18276,2002,7,1
18276,2003,8,1
18276,2004,9,1
18277,2001,6,0
18277,2002,7,0
18277,2003,8,0
18277,2004,9,0
18278,2005,10,0
18279,2001,6,1
18279,2002,7,1
18279,2003,8,1
18279,2005,10,1
18279,2006,11,1
18280,2001,5,1
18280,2002,6,1
18281,2001,5,1
18281,2002,6,1
18282,2001,5,0
18282,2002,6,0
18282,2003,7,0
18282,2004,8,0
18282,2005,9,0
18282,2006,10,0
18282,2007,11,0
18284,2001,5,1
18284,2002,6,1
18285,2001,4,1
18285,2002,5,1
18285,2004,7,1
18286,2001,4,0
18288,2001,3,1
18288,2002,4,1
18288,2003,5,1
18288,2004,6,1
18288,2005,7,1
18288,2006,8,1
18288,2007,9,1
18289,2001,4,1
18289,2002,5,1
18289,2003,6,1
18289,2004,7,1
18289,2005,8,1
18289,2006,9,1
18289,2007,10,1
18290,2001,4,1
18290,2002,5,1
18290,2003,6,1
18290,2004,7,1
18290,2005,8,1
18290,2006,9,1
18290,2007,10,1
18291,2003,5,0
18292,2001,3,1
18292,2002,4,1
18292,2003,5,1
18292,2004,6,1
18292,2005,7,1
18292,2006,8,1
18292,2007,9,1
18294,2001,3,1
18294,2002,4,1
18294,2003,5,1
18294,2004,6,1
18294,2005,7,1
18294,2006,8,1
18294,2007,9,1
18295,2002,3,1
18296,2002,3,0
18296,2003,4,0
18296,2004,5,0
18296,2005,6,0
18296,2006,7,0
18296,2007,8,0
18297,2003,3,1
18297,2004,4,1
18297,2005,5,1
18297,2006,6,1
18297,2007,7,1
18299,2003,3,1
18299,2004,4,1
18299,2005,5,1
18299,2006,6,1
18299,2007,7,1
18300,2004,3,1
18300,2005,4,1
18300,2006,5,1
18300,2007,6,1
18301,2003,3,1
18303,2004,3,0
18303,2005,4,0
18303,2006,5,0
18303,2007,6,0
18304,2005,3,0
18304,2006,4,0
18304,2007,5,0
18305,2004,3,1
18305,2005,4,1
18305,2006,5,1
18305,2007,6,1
18306,2005,3,0
18306,2006,4,0
18306,2007,5,0
18307,2005,3,1
18307,2006,4,1
18307,2007,5,1
18308,2006,3,1
18308,2007,4,1
18310,2006,3,1
18310,2007,4,1
18311,2006,3,0
18311,2007,4,0
18312,2007,3,1
18313,2007,3,1
18316,2001,12,0
18317,2001,12,1
18318,2002,11,1
18318,2003,12,1
18319,2001,11,0
18319,2002,12,0
18321,2002,10,1
18322,2003,12,1
18323,2001,10,1
18323,2002,11,1
18323,2003,11,1
18325,2001,10,1
18325,2002,11,1
18325,2003,12,1
18325,2004,12,1
18326,2001,9,1
18326,2002,10,1
18326,2003,11,1
18326,2004,12,1
18327,2001,9,1
18328,2001,9,1
18328,2002,10,1
18328,2003,11,1
18328,2004,12,1
18330,2001,8,1
18330,2002,9,1
18330,2003,10,1
18330,2004,11,1
18330,2005,12,1
18331,2001,7,1
18331,2002,8,1
18331,2003,9,1
18332,2001,8,1
18332,2002,9,1
18332,2003,10,1
18332,2004,11,1
18332,2005,12,1
18333,2001,8,1
18333,2002,9,1
18335,2001,7,1
18335,2002,8,1
18335,2003,9,1
18335,2005,11,1
18335,2006,12,1
18336,2001,7,1
18336,2004,10,1
18336,2005,11,1
18336,2006,12,1
18337,2001,7,1
18337,2002,8,1
18338,2001,7,1
18338,2002,8,1
18339,2001,5,1
18339,2002,6,1
18339,2003,7,1
18339,2004,8,1
18339,2005,9,1
18339,2006,10,1
18339,2007,11,1
18340,2001,6,1
18342,2001,5,1
18343,2003,7,0
18343,2004,8,0
18343,2005,9,0
18343,2006,10,0
18343,2007,11,0
18344,2001,5,1
18344,2002,6,1
18344,2003,7,1
18344,2004,8,1
18344,2005,9,1
18344,2006,10,1
18344,2007,11,1
18345,2004,7,1
18345,2005,8,1
18345,2006,9,1
18345,2007,10,1
18346,2001,5,1
18346,2002,6,1
18346,2003,7,1
18346,2004,8,1
18346,2005,9,1
18346,2006,10,1
18346,2007,11,1
18347,2001,5,1
18347,2002,6,1
18347,2003,7,1
18347,2004,8,1
18347,2005,9,1
18348,2002,6,0
18349,2001,4,1
18349,2002,5,1
18349,2003,6,1
18349,2004,7,1
18349,2005,8,1
18349,2006,9,1
18349,2007,10,1
18351,2001,3,1
18351,2002,4,1
18351,2003,5,1
18351,2004,6,1
18351,2005,7,1
18351,2006,8,1
18351,2007,9,1
18352,2004,6,1
18352,2006,8,1
18352,2007,9,1
18353,2001,3,1
18353,2002,4,1
18353,2003,5,1
18353,2004,6,1
18353,2005,7,1
18353,2006,8,1
18353,2007,9,1
18354,2007,8,1
18355,2001,3,1
18355,2002,4,1
18355,2003,5,1
18355,2004,6,1
18355,2005,7,1
18355,2006,8,1
18355,2007,9,1
18357,2002,3,1
18357,2003,4,1
18357,2004,5,1
18357,2005,6,1
18357,2006,7,1
18357,2007,8,1
18358,2003,3,1
18358,2004,4,1
18358,2005,5,1
18358,2006,6,1
18358,2007,7,1
18359,2002,3,1
18359,2003,4,1
18359,2004,5,1
18359,2005,6,1
18359,2006,7,1
18359,2007,8,1
18360,2004,3,1
